Date,County,Town,Race/Ethnicity,Population,Group share of town population,Individuals with at least one dose
April-1-2021,Hampden,Westfield (includes Montgomery),Total,42241.6894551412,1,*
April-1-2021,Hampden,Wilbraham,AI/AN,5.37001465688194,0.000369493304271073,*
April-1-2021,Hampden,Wilbraham,Asian,276.244835760482,0.0190075118365183,82
April-1-2021,Hampden,Wilbraham,Black,279.724146403911,0.0192469119254135,89
April-1-2021,Hampden,Wilbraham,Hispanic,404.69008068,0.0278454128471604,137
April-1-2021,Hampden,Wilbraham,Multi,145.800588472411,0.0100320659516819,33
April-1-2021,Hampden,Wilbraham,NH/PI,4.01525799797693,0.000276276889351136,*
April-1-2021,Hampden,Wilbraham,White,13293.6287101616,0.914691506768153,4536
April-1-2021,Hampden,Wilbraham,Other/Unknown,0,0,682
April-1-2021,Hampden,Wilbraham,Total,14533.4559376543,1,*
April-1-2021,Hampshire,Amherst (includes Pelham),AI/AN,35.9361106116971,0.000866081014456507,*
April-1-2021,Hampshire,Amherst (includes Pelham),Asian,5396.89122747451,0.130068194627638,435
April-1-2021,Hampshire,Amherst (includes Pelham),Black,2809.4002212395,0.067708167417357,258
April-1-2021,Hampshire,Amherst (includes Pelham),Hispanic,3485.93400764,0.0840130222852382,276
April-1-2021,Hampshire,Amherst (includes Pelham),Multi,1443.17472447283,0.0347813441169279,93
April-1-2021,Hampshire,Amherst (includes Pelham),NH/PI,11.7570974316957,0.00028335283639161,*
April-1-2021,Hampshire,Amherst (includes Pelham),White,28560.9464739317,0.688335300479881,6095
April-1-2021,Hampshire,Amherst (includes Pelham),Other/Unknown,0,0,778
April-1-2021,Hampshire,Amherst (includes Pelham),Total,41492.7818666572,1,*
April-1-2021,Hampshire,Belchertown,AI/AN,18.3205289793003,0.00114115611242689,*
April-1-2021,Hampshire,Belchertown,Asian,320.035336282447,0.0199344833658431,80
April-1-2021,Hampshire,Belchertown,Black,230.981577167415,0.014387468775624,58
April-1-2021,Hampshire,Belchertown,Hispanic,488.64537244,0.0304369297523589,90
April-1-2021,Hampshire,Belchertown,Multi,202.801279985016,0.0126321636522821,*
April-1-2021,Hampshire,Belchertown,NH/PI,10.2843683114503,0.000640596664775403,*
April-1-2021,Hampshire,Belchertown,White,14613.0053525614,0.910220463494452,4560
April-1-2021,Hampshire,Belchertown,Other/Unknown,0,0,522
April-1-2021,Hampshire,Belchertown,Total,16054.3581897294,1,*
April-1-2021,Hampshire,Chesterfield,AI/AN,2.98734395936244,0.00244135132079333,*
April-1-2021,Hampshire,Chesterfield,Asian,4.57562738589318,0.00373934642745073,*
April-1-2021,Hampshire,Chesterfield,Black,0.72365331508421,0.000591392220182894,*
April-1-2021,Hampshire,Chesterfield,Hispanic,22.08962292,0.018052333720245,*
April-1-2021,Hampshire,Chesterfield,Multi,6.03011367107196,0.00492799830741531,*
April-1-2021,Hampshire,Chesterfield,NH/PI,0.895221304987155,0.000731602970753713,*
April-1-2021,Hampshire,Chesterfield,White,1182.75632125107,0.966585617974576,265
April-1-2021,Hampshire,Chesterfield,Other/Unknown,0,0,*
April-1-2021,Hampshire,Chesterfield,Total,1223.64361651632,1,*
April-1-2021,Hampshire,Cummington,AI/AN,0,0,*
April-1-2021,Hampshire,Cummington,Asian,0.839775832585195,0.00107104487877015,*
April-1-2021,Hampshire,Cummington,Black,2.39327440852628,0.00305236730956255,*
April-1-2021,Hampshire,Cummington,Hispanic,5.36434658,0.00684165429573049,*
April-1-2021,Hampshire,Cummington,Multi,6.28133470373515,0.00801117525085984,*
April-1-2021,Hampshire,Cummington,NH/PI,0,0,*
April-1-2021,Hampshire,Cummington,White,756.711026382672,0.965104541078634,318
April-1-2021,Hampshire,Cummington,Other/Unknown,0,0,*
April-1-2021,Hampshire,Cummington,Total,784.07156341524,1,*
April-1-2021,Hampshire,Easthampton (includes Westhampton),AI/AN,29.6644901188969,0.00165673506119316,*
April-1-2021,Hampshire,Easthampton (includes Westhampton),Asian,380.631291089109,0.0212579148607323,88
April-1-2021,Hampshire,Easthampton (includes Westhampton),Black,201.094925558639,0.0112309705127477,51
April-1-2021,Hampshire,Easthampton (includes Westhampton),Hispanic,832.92520988,0.0465181229486502,128
April-1-2021,Hampshire,Easthampton (includes Westhampton),Multi,216.33640289406,0.0120821932974564,52
April-1-2021,Hampshire,Easthampton (includes Westhampton),NH/PI,11.5763617992166,0.000646529382333858,*
April-1-2021,Hampshire,Easthampton (includes Westhampton),White,16165.7624306933,0.902843274989841,5668
April-1-2021,Hampshire,Easthampton (includes Westhampton),Other/Unknown,0,0,762
April-1-2021,Hampshire,Easthampton (includes Westhampton),Total,17905.3916427247,1,*
April-1-2021,Hampshire,Goshen,AI/AN,2.16378196479548,0.00187090627804436,*
April-1-2021,Hampshire,Goshen,Asian,5.01491524273113,0.00433612839192551,*
April-1-2021,Hampshire,Goshen,Black,3.96016023315138,0.00342413827400806,*
April-1-2021,Hampshire,Goshen,Hispanic,12.12548463,0.0104842565876279,*
April-1-2021,Hampshire,Goshen,Multi,6.36017719255568,0.0054993042887996,*
April-1-2021,Hampshire,Goshen,NH/PI,0,0,*
April-1-2021,Hampshire,Goshen,White,1124.94651038393,0.972680946132356,201
April-1-2021,Hampshire,Goshen,Other/Unknown,0,0,*
April-1-2021,Hampshire,Goshen,Total,1156.54214761482,1,*
April-1-2021,Hampshire,Granby,AI/AN,19.0073106009112,0.00310962555715158,*
April-1-2021,Hampshire,Granby,Asian,58.3095286483174,0.00953952951668909,*
April-1-2021,Hampshire,Granby,Black,16.7261451182659,0.00273642333860174,*
April-1-2021,Hampshire,Granby,Hispanic,120.94234395,0.0197863554495031,50
April-1-2021,Hampshire,Granby,Multi,51.9397976415639,0.00849743162358516,*
April-1-2021,Hampshire,Granby,NH/PI,0.868310913012845,0.000142057014974487,*
April-1-2021,Hampshire,Granby,White,5814.50758604762,0.951262478499121,1657
April-1-2021,Hampshire,Granby,Other/Unknown,0,0,239
April-1-2021,Hampshire,Granby,Total,6112.41136644179,1,*
April-1-2021,Hampshire,Hadley,AI/AN,13.8435180572814,0.00238526677874794,*
April-1-2021,Hampshire,Hadley,Asian,224.601603038485,0.0386993205025254,79
April-1-2021,Hampshire,Hadley,Black,117.339698981992,0.0202178727005607,*
April-1-2021,Hampshire,Hadley,Hispanic,197.53237079,0.0340352358282859,37
April-1-2021,Hampshire,Hadley,Multi,72.3555153247684,0.0124670048646038,*
April-1-2021,Hampshire,Hadley,NH/PI,3.08498314714781,0.000531548973565901,*
April-1-2021,Hampshire,Hadley,White,5090.92181867477,0.877176353369287,1740
April-1-2021,Hampshire,Hadley,Other/Unknown,0,0,172
April-1-2021,Hampshire,Hadley,Total,5803.76089610741,1,*
April-1-2021,Hampshire,Hatfield,AI/AN,6.34185102649739,0.00196053486100502,*
April-1-2021,Hampshire,Hatfield,Asian,9.38117188082113,0.00290011771525132,*
April-1-2021,Hampshire,Hatfield,Black,25.7431499719634,0.00795829841181075,*
April-1-2021,Hampshire,Hatfield,Hispanic,39.59637524,0.0122409173131162,*
April-1-2021,Hampshire,Hatfield,Multi,19.3870742068626,0.00599336608139118,*
April-1-2021,Hampshire,Hatfield,NH/PI,0,0,*
April-1-2021,Hampshire,Hatfield,White,3123.23876122277,0.965525434929875,1252
April-1-2021,Hampshire,Hatfield,Other/Unknown,0,0,126
April-1-2021,Hampshire,Hatfield,Total,3234.75555198565,1,*
April-1-2021,Hampshire,Huntington,AI/AN,8.66131755794273,0.00393689149472279,*
April-1-2021,Hampshire,Huntington,Asian,2.25569644089564,0.00102529806503802,*
April-1-2021,Hampshire,Huntington,Black,6.68504879404465,0.00303860371854701,*
April-1-2021,Hampshire,Huntington,Hispanic,44.94862202,0.0204308232028476,*
April-1-2021,Hampshire,Huntington,Multi,26.6954996599025,0.0121340990969749,*
April-1-2021,Hampshire,Huntington,NH/PI,2.14701407395373,0.000975897880461302,*
April-1-2021,Hampshire,Huntington,White,2095.69276822823,0.952570435109353,579
April-1-2021,Hampshire,Huntington,Other/Unknown,0,0,68
April-1-2021,Hampshire,Huntington,Total,2200.03969363971,1,*
April-1-2021,Hampshire,Middlefield,AI/AN,0,0,*
April-1-2021,Hampshire,Middlefield,Asian,12.0596700726657,0.0271816827635153,*
April-1-2021,Hampshire,Middlefield,Black,0,0,*
April-1-2021,Hampshire,Middlefield,Hispanic,1.13254715,0.0025526848711889,*
April-1-2021,Hampshire,Middlefield,Multi,2.2904095547747,0.00516242861879957,*
April-1-2021,Hampshire,Middlefield,NH/PI,0,0,*
April-1-2021,Hampshire,Middlefield,White,427.514962919125,0.963589885022037,88
April-1-2021,Hampshire,Middlefield,Other/Unknown,0,0,*
April-1-2021,Hampshire,Middlefield,Total,443.669002305216,1,*
April-1-2021,Hampshire,Northampton,AI/AN,40.7707576542361,0.00139628448167178,*
April-1-2021,Hampshire,Northampton,Asian,1504.95325188547,0.0515404420263659,204
April-1-2021,Hampshire,Northampton,Black,839.398253022081,0.0287470437654563,165
April-1-2021,Hampshire,Northampton,Hispanic,2509.7953456,0.0859534748643368,333
April-1-2021,Hampshire,Northampton,Multi,604.745911311454,0.020710856994116,78
April-1-2021,Hampshire,Northampton,NH/PI,3.74166319057712,0.000128141505069689,*
April-1-2021,Hampshire,Northampton,White,23699.5485705721,0.811643290329639,9213
April-1-2021,Hampshire,Northampton,Other/Unknown,0,0,1524
April-1-2021,Hampshire,Northampton,Total,29199.4634255485,1,*
April-1-2021,Hampshire,Plainfield,AI/AN,1.10322183429598,0.00176249007710738,*
April-1-2021,Hampshire,Plainfield,Asian,3.81829345303927,0.00610004634902858,*
April-1-2021,Hampshire,Plainfield,Black,22.1610820985641,0.0354042007531573,*
April-1-2021,Hampshire,Plainfield,Hispanic,11.74513498,0.0187638453237711,*
April-1-2021,Hampshire,Plainfield,Multi,1.76770327018598,0.002824055304309,*
April-1-2021,Hampshire,Plainfield,NH/PI,0,0,*
April-1-2021,Hampshire,Plainfield,White,577.367187832415,0.922392856783341,196
April-1-2021,Hampshire,Plainfield,Other/Unknown,0,0,*
April-1-2021,Hampshire,Plainfield,Total,625.944990343775,1,*
April-1-2021,Hampshire,South Hadley,AI/AN,20.8544703671179,0.00115368659748804,*
April-1-2021,Hampshire,South Hadley,Asian,1212.75013424736,0.0670903432862561,72
April-1-2021,Hampshire,South Hadley,Black,323.347025101947,0.0178878256139237,64
April-1-2021,Hampshire,South Hadley,Hispanic,1013.6545385,0.0560762097988484,139
April-1-2021,Hampshire,South Hadley,Multi,281.741584655572,0.0155861781407156,53
April-1-2021,Hampshire,South Hadley,NH/PI,19.8111713126973,0.00109597042848118,*
April-1-2021,Hampshire,South Hadley,White,15140.690213265,0.837595540345345,4874
April-1-2021,Hampshire,South Hadley,Other/Unknown,0,0,704
April-1-2021,Hampshire,South Hadley,Total,18076.3739585127,1,*
April-1-2021,Hampshire,Southampton,AI/AN,6.32704062654475,0.00105135391453527,*
April-1-2021,Hampshire,Southampton,Asian,29.6792755335526,0.00493175630670983,*
April-1-2021,Hampshire,Southampton,Black,24.0091719701581,0.00398956454138672,*
April-1-2021,Hampshire,Southampton,Hispanic,86.16913098,0.0143185824961898,31
April-1-2021,Hampshire,Southampton,Multi,54.448192075267,0.00904756635156329,*
April-1-2021,Hampshire,Southampton,NH/PI,0,0,*
April-1-2021,Hampshire,Southampton,White,5792.70471668868,0.962564196930637,1999
April-1-2021,Hampshire,Southampton,Other/Unknown,0,0,245
April-1-2021,Hampshire,Southampton,Total,6017.99312207964,1,*
April-1-2021,Hampshire,Ware,AI/AN,28.7703326318204,0.00283161798836397,*
April-1-2021,Hampshire,Ware,Asian,63.3531712819318,0.00623531127420515,*
April-1-2021,Hampshire,Ware,Black,117.134575227117,0.0115285552835644,*
April-1-2021,Hampshire,Ware,Hispanic,506.18846182,0.0498198047389454,96
April-1-2021,Hampshire,Ware,Multi,221.838548716253,0.0218336726619123,*
April-1-2021,Hampshire,Ware,NH/PI,0,0,*
April-1-2021,Hampshire,Ware,White,9135.08662830447,0.899088514303821,2110
April-1-2021,Hampshire,Ware,Other/Unknown,0,0,279
April-1-2021,Hampshire,Ware,Total,10160.3863056553,1,*
April-1-2021,Hampshire,Williamsburg,AI/AN,0,0,*
April-1-2021,Hampshire,Williamsburg,Asian,19.2632633407068,0.0078360985169839,*
April-1-2021,Hampshire,Williamsburg,Black,14.0564658118049,0.0057180265333941,*
April-1-2021,Hampshire,Williamsburg,Hispanic,55.68270432,0.0226511546370001,*
April-1-2021,Hampshire,Williamsburg,Multi,24.5412804158692,0.00998314188361309,*
April-1-2021,Hampshire,Williamsburg,NH/PI,0,0,*
April-1-2021,Hampshire,Williamsburg,White,2334.86134008093,0.949797713957842,1368
April-1-2021,Hampshire,Williamsburg,Other/Unknown,0,0,130
April-1-2021,Hampshire,Williamsburg,Total,2458.27222551577,1,*
April-1-2021,Hampshire,Worthington,AI/AN,0,0,*
April-1-2021,Hampshire,Worthington,Asian,11.834192035555,0.0113058817109555,*
April-1-2021,Hampshire,Worthington,Black,0.947000194112789,0.000904723545361076,*
April-1-2021,Hampshire,Worthington,Hispanic,15.71673146,0.0150150940795748,*
April-1-2021,Hampshire,Worthington,Multi,14.2394388167937,0.0136037517736215,*
April-1-2021,Hampshire,Worthington,NH/PI,0,0,*
April-1-2021,Hampshire,Worthington,White,994.966779431379,0.95054877263989,418
April-1-2021,Hampshire,Worthington,Other/Unknown,0,0,36
April-1-2021,Hampshire,Worthington,Total,1046.72880347647,1,*
April-1-2021,Middlesex,Acton,AI/AN,17.1135269956208,0.000721244326632844,*
April-1-2021,Middlesex,Acton,Asian,7004.7392788765,0.295212580418093,947
April-1-2021,Middlesex,Acton,Black,212.117958359523,0.00893964605209062,110
April-1-2021,Middlesex,Acton,Hispanic,629.72944196,0.0265397534618983,171
April-1-2021,Middlesex,Acton,Multi,292.470719107352,0.0123260884162794,292
April-1-2021,Middlesex,Acton,NH/PI,3.69221167228432,0.000155607124238274,*
April-1-2021,Middlesex,Acton,White,15403.1464198122,0.64916086382587,6043
April-1-2021,Middlesex,Acton,Other/Unknown,0,0,424
April-1-2021,Middlesex,Acton,Total,23727.780397963,1,*
April-1-2021,Middlesex,Arlington,AI/AN,28.097024375054,0.00061310879222722,*
April-1-2021,Middlesex,Arlington,Asian,6059.649070573,0.132228383809866,1021
April-1-2021,Middlesex,Arlington,Black,1241.3205704641,0.0270870162464521,342
April-1-2021,Middlesex,Arlington,Hispanic,2094.67374401,0.0457081458932098,354
April-1-2021,Middlesex,Arlington,Multi,1039.88108218019,0.0226913791953532,376
April-1-2021,Middlesex,Arlington,NH/PI,9.59349133104393,0.000209340811493222,*
April-1-2021,Middlesex,Arlington,White,35510.3974217568,0.774876961493901,12930
April-1-2021,Middlesex,Arlington,Other/Unknown,0,0,1225
April-1-2021,Middlesex,Arlington,Total,45827.1431290144,1,*
April-1-2021,Middlesex,Ashby,AI/AN,6.16053139053918,0.00176619434310285,*
April-1-2021,Middlesex,Ashby,Asian,10.1826005838883,0.00291930199024037,*
April-1-2021,Middlesex,Ashby,Black,9.08789320518794,0.00260545471684074,*
April-1-2021,Middlesex,Ashby,Hispanic,57.42366495,0.0164630850433905,*
April-1-2021,Middlesex,Ashby,Multi,14.8670507249164,0.00426231102876862,*
April-1-2021,Middlesex,Ashby,NH/PI,1.50798505610601,0.000432331970529081,*
April-1-2021,Middlesex,Ashby,White,3379.83811837401,0.968983126105473,804
April-1-2021,Middlesex,Ashby,Other/Unknown,0,0,52
April-1-2021,Middlesex,Ashby,Total,3488.02577394533,1,*
April-1-2021,Middlesex,Ashland,AI/AN,23.4710409275637,0.00119139613405718,*
April-1-2021,Middlesex,Ashland,Asian,3425.29083165002,0.173868652329641,394
April-1-2021,Middlesex,Ashland,Black,339.349934474936,0.0172254908196763,151
April-1-2021,Middlesex,Ashland,Hispanic,891.09790408,0.0452323610726867,316
April-1-2021,Middlesex,Ashland,Multi,223.954885539876,0.0113680081620105,191
April-1-2021,Middlesex,Ashland,NH/PI,0,0,*
April-1-2021,Middlesex,Ashland,White,14823.2518263037,0.752432113024627,5088
April-1-2021,Middlesex,Ashland,Other/Unknown,0,0,740
April-1-2021,Middlesex,Ashland,Total,19700.450804415,1,*
April-1-2021,Middlesex,Ayer,AI/AN,15.0939712917141,0.00186386234363797,*
April-1-2021,Middlesex,Ayer,Asian,265.605672079293,0.0327980225268488,84
April-1-2021,Middlesex,Ayer,Black,333.791657228656,0.0412178934559476,85
April-1-2021,Middlesex,Ayer,Hispanic,463.18752866,0.0571961994644861,77
April-1-2021,Middlesex,Ayer,Multi,193.674710207255,0.0239157072909276,52
April-1-2021,Middlesex,Ayer,NH/PI,13.0501907512358,0.00161148836501852,*
April-1-2021,Middlesex,Ayer,White,6720.54726809283,0.82987934318608,2047
April-1-2021,Middlesex,Ayer,Other/Unknown,0,0,255
April-1-2021,Middlesex,Ayer,Total,8098.22213707747,1,*
April-1-2021,Middlesex,Bedford,AI/AN,12.8031526455013,0.00085384519658696,*
April-1-2021,Middlesex,Bedford,Asian,1822.08842702626,0.121515496553868,416
April-1-2021,Middlesex,Bedford,Black,257.45049951095,0.0171694330648771,82
April-1-2021,Middlesex,Bedford,Hispanic,412.40358924,0.0275032902815171,63
April-1-2021,Middlesex,Bedford,Multi,211.883081858852,0.0141305314942716,104
April-1-2021,Middlesex,Bedford,NH/PI,5.93685118202974,0.000395929971701843,*
April-1-2021,Middlesex,Bedford,White,12175.299767764,0.811973543669687,4009
April-1-2021,Middlesex,Bedford,Other/Unknown,0,0,290
April-1-2021,Middlesex,Bedford,Total,14994.7000892888,1,*
April-1-2021,Middlesex,Belmont,AI/AN,21.8656470020074,0.000797766162025242,*
April-1-2021,Middlesex,Belmont,Asian,5475.76327825892,0.19978273015449,895
April-1-2021,Middlesex,Belmont,Black,419.857100112782,0.0153184484925267,199
April-1-2021,Middlesex,Belmont,Hispanic,930.71715084,0.0339571314440652,220
April-1-2021,Middlesex,Belmont,Multi,667.380790204332,0.0243493280378031,273
April-1-2021,Middlesex,Belmont,NH/PI,3.24510983657796,0.000118397540188931,*
April-1-2021,Middlesex,Belmont,White,19963.9942707583,0.728384533355661,7141
April-1-2021,Middlesex,Belmont,Other/Unknown,0,0,664
April-1-2021,Middlesex,Belmont,Total,27408.5916937093,1,*
April-1-2021,Middlesex,Billerica,AI/AN,50.2230273201047,0.00114998946217035,*
April-1-2021,Middlesex,Billerica,Asian,4108.67867715417,0.094079099454841,693
April-1-2021,Middlesex,Billerica,Black,968.199844759152,0.0221695042724413,264
April-1-2021,Middlesex,Billerica,Hispanic,1441.67745121,0.0330110303023577,270
April-1-2021,Middlesex,Billerica,Multi,572.191397352638,0.0131018401799259,279
April-1-2021,Middlesex,Billerica,NH/PI,8.81302626105095,0.000201797618957591,*
April-1-2021,Middlesex,Billerica,White,37017.6817440668,0.847618038799736,11198
April-1-2021,Middlesex,Billerica,Other/Unknown,0,0,834
April-1-2021,Middlesex,Billerica,Total,43672.5978560879,1,*
April-1-2021,Middlesex,Boxborough,AI/AN,0.194310786018539,3.83020644646655e-05,*
April-1-2021,Middlesex,Boxborough,Asian,1041.34375120791,0.205267120296845,194
April-1-2021,Middlesex,Boxborough,Black,18.2803562708082,0.00360337888939806,*
April-1-2021,Middlesex,Boxborough,Hispanic,118.70535906,0.0233989085638488,32
April-1-2021,Middlesex,Boxborough,Multi,69.150125020062,0.0136307026518095,46
April-1-2021,Middlesex,Boxborough,NH/PI,1.02031838063334,0.000201122650935974,*
April-1-2021,Middlesex,Boxborough,White,3811.33270191503,0.751280532780662,1378
April-1-2021,Middlesex,Boxborough,Other/Unknown,0,0,81
April-1-2021,Middlesex,Boxborough,Total,5073.11521544211,1,*
April-1-2021,Middlesex,Burlington,AI/AN,41.620268514794,0.0014961193266484,*
April-1-2021,Middlesex,Burlington,Asian,4806.25939474489,0.172770090774578,947
April-1-2021,Middlesex,Burlington,Black,933.268565865703,0.0335481050019849,300
April-1-2021,Middlesex,Burlington,Hispanic,679.62204261,0.0244303006455535,159
April-1-2021,Middlesex,Burlington,Multi,386.472479057074,0.0138924847380425,278
April-1-2021,Middlesex,Burlington,NH/PI,7.11590696829049,0.000255794744286842,*
April-1-2021,Middlesex,Burlington,White,20943.5371953901,0.75285508442275,7166
April-1-2021,Middlesex,Burlington,Other/Unknown,0,0,795
April-1-2021,Middlesex,Burlington,Total,27818.8161689158,1,*
April-1-2021,Middlesex,Cambridge,AI/AN,146.754872523371,0.00131043978389049,45
April-1-2021,Middlesex,Cambridge,Asian,21057.4438961543,0.188031318852245,3175
April-1-2021,Middlesex,Cambridge,Black,11133.2498624518,0.0994137590997312,3176
April-1-2021,Middlesex,Cambridge,Hispanic,8755.8340466,0.0781847517463534,1509
April-1-2021,Middlesex,Cambridge,Multi,4458.13212426508,0.0398086523263261,951
April-1-2021,Middlesex,Cambridge,NH/PI,18.8499518064589,0.000168319636321911,*
April-1-2021,Middlesex,Cambridge,White,66984.5885830872,0.598135300569562,19698
April-1-2021,Middlesex,Cambridge,Other/Unknown,0,0,2840
April-1-2021,Middlesex,Cambridge,Total,111989.024087531,1,*
April-1-2021,Middlesex,Carlisle,AI/AN,0.943549815424489,0.000199777561860306,*
April-1-2021,Middlesex,Carlisle,Asian,367.415687861204,0.0777928299176408,137
April-1-2021,Middlesex,Carlisle,Black,13.4682274139611,0.00285162435661206,*
April-1-2021,Middlesex,Carlisle,Hispanic,115.75881,0.0245095833284079,*
April-1-2021,Middlesex,Carlisle,Multi,73.5348350081261,0.0155695118684478,57
April-1-2021,Middlesex,Carlisle,NH/PI,1.50245385136458,0.000318114170896432,*
April-1-2021,Middlesex,Carlisle,White,4074.2630286865,0.862642672323976,1681
April-1-2021,Middlesex,Carlisle,Other/Unknown,0,0,74
April-1-2021,Middlesex,Carlisle,Total,4723.00195596672,1,*
April-1-2021,Middlesex,Chelmsford,AI/AN,40.828940523883,0.00113498088440586,*
April-1-2021,Middlesex,Chelmsford,Asian,5222.21062464077,0.145169312680093,715
April-1-2021,Middlesex,Chelmsford,Black,316.712638382354,0.00880411751569821,189
April-1-2021,Middlesex,Chelmsford,Hispanic,889.79478786,0.0247349076979925,196
April-1-2021,Middlesex,Chelmsford,Multi,412.493320872717,0.0114666711437631,267
April-1-2021,Middlesex,Chelmsford,NH/PI,2.93773356623942,8.166441250683e-05,*
April-1-2021,Middlesex,Chelmsford,White,29079.9601920771,0.808377550673511,10978
April-1-2021,Middlesex,Chelmsford,Other/Unknown,0,0,635
April-1-2021,Middlesex,Chelmsford,Total,35973.2406817195,1,*
April-1-2021,Middlesex,Concord,AI/AN,14.0600989945918,0.000750634237212001,*
April-1-2021,Middlesex,Concord,Asian,809.217603679912,0.0432021452274582,187
April-1-2021,Middlesex,Concord,Black,744.845218658173,0.039765461307459,114
April-1-2021,Middlesex,Concord,Hispanic,735.86369488,0.0392859597582293,148
April-1-2021,Middlesex,Concord,Multi,195.050878224329,0.0104132885017216,281
April-1-2021,Middlesex,Concord,NH/PI,0,0,*
April-1-2021,Middlesex,Concord,White,16112.3545082866,0.860199130935649,6394
April-1-2021,Middlesex,Concord,Other/Unknown,0,0,764
April-1-2021,Middlesex,Concord,Total,18730.9588313127,1,*
April-1-2021,Middlesex,Dracut,AI/AN,43.915381486934,0.00135480566649622,*
April-1-2021,Middlesex,Dracut,Asian,1943.01401712097,0.0599426968717166,439
April-1-2021,Middlesex,Dracut,Black,816.832229160836,0.0251995746176792,328
April-1-2021,Middlesex,Dracut,Hispanic,1636.90697429,0.05049918204525,289
April-1-2021,Middlesex,Dracut,Multi,329.869599032583,0.0101765984227451,142
April-1-2021,Middlesex,Dracut,NH/PI,1.25789535642432,3.88065342720523e-05,*
April-1-2021,Middlesex,Dracut,White,27712.8414447429,0.854951348543331,7951
April-1-2021,Middlesex,Dracut,Other/Unknown,0,0,759
April-1-2021,Middlesex,Dracut,Total,32414.5245129563,1,*
April-1-2021,Middlesex,Dunstable,AI/AN,6.99930809200309,0.00210172946134558,*
April-1-2021,Middlesex,Dunstable,Asian,105.064352005989,0.0315483817894028,36
April-1-2021,Middlesex,Dunstable,Black,6.14842563005468,0.0018462292440509,*
April-1-2021,Middlesex,Dunstable,Hispanic,43.84685632,0.0131661913583172,*
April-1-2021,Middlesex,Dunstable,Multi,22.8981600725928,0.00687578500654379,*
April-1-2021,Middlesex,Dunstable,NH/PI,13.1200715375229,0.00393965239462435,*
April-1-2021,Middlesex,Dunstable,White,3112.4135704947,0.934585420589545,884
April-1-2021,Middlesex,Dunstable,Other/Unknown,0,0,55
April-1-2021,Middlesex,Dunstable,Total,3330.26120665499,1,*
April-1-2021,Middlesex,Everett,AI/AN,72.4368553787234,0.00149194653271711,*
April-1-2021,Middlesex,Everett,Asian,3117.04936157084,0.0642003433609801,752
April-1-2021,Middlesex,Everett,Black,11259.7868059037,0.231912329661072,1257
April-1-2021,Middlesex,Everett,Hispanic,15892.69071146,0.32733398873459,1533
April-1-2021,Middlesex,Everett,Multi,641.143288538646,0.0132053151853282,195
April-1-2021,Middlesex,Everett,NH/PI,7.84224833679221,0.000161522958908295,*
April-1-2021,Middlesex,Everett,White,18253.3540305075,0.37595541818996,5642
April-1-2021,Middlesex,Everett,Other/Unknown,0,0,1843
April-1-2021,Middlesex,Everett,Total,48551.911070702,1,*
April-1-2021,Middlesex,Framingham,AI/AN,160.589411981836,0.00215852460906642,*
April-1-2021,Middlesex,Framingham,Asian,6473.04805054075,0.0870059447900713,1102
April-1-2021,Middlesex,Framingham,Black,4296.879402088,0.0577554884667404,995
April-1-2021,Middlesex,Framingham,Hispanic,11995.91839661,0.161240300639273,2317
April-1-2021,Middlesex,Framingham,Multi,4524.86007905047,0.0608198368290769,674
April-1-2021,Middlesex,Framingham,NH/PI,27.0919752216623,0.000364150378922804,*
April-1-2021,Middlesex,Framingham,White,47520.7831424738,0.638739370107044,15829
April-1-2021,Middlesex,Framingham,Other/Unknown,0,0,3405
April-1-2021,Middlesex,Framingham,Total,74397.7674877157,1,*
April-1-2021,Middlesex,Groton,AI/AN,14.8167382773432,0.0012674872873171,*
April-1-2021,Middlesex,Groton,Asian,321.669451773874,0.0275169833744782,91
April-1-2021,Middlesex,Groton,Black,39.7404151063952,0.00339956541022822,*
April-1-2021,Middlesex,Groton,Hispanic,204.96697775,0.0175337536342389,55
April-1-2021,Middlesex,Groton,Multi,116.455832178171,0.00996213093980851,59
April-1-2021,Middlesex,Groton,NH/PI,2.32333065763373,0.000198747660764706,*
April-1-2021,Middlesex,Groton,White,10883.3731887991,0.931010381753478,3297
April-1-2021,Middlesex,Groton,Other/Unknown,0,0,238
April-1-2021,Middlesex,Groton,Total,11689.8515871555,1,*
April-1-2021,Middlesex,Holliston,AI/AN,14.232569210777,0.00103689519241399,*
April-1-2021,Middlesex,Holliston,Asian,359.444165201751,0.0261868339664731,158
April-1-2021,Middlesex,Holliston,Black,85.9503899717797,0.00626180311003597,71
April-1-2021,Middlesex,Holliston,Hispanic,256.89572291,0.0187158014896842,112
April-1-2021,Middlesex,Holliston,Multi,125.128606616673,0.00911608078013385,103
April-1-2021,Middlesex,Holliston,NH/PI,3.57812641447699,0.000260679714398391,*
April-1-2021,Middlesex,Holliston,White,12803.3804268229,0.932773515070454,4718
April-1-2021,Middlesex,Holliston,Other/Unknown,0,0,251
April-1-2021,Middlesex,Holliston,Total,13726.1406118031,1,*
April-1-2021,Middlesex,Hopkinton,AI/AN,7.31969785973374,0.000446821579571209,*
April-1-2021,Middlesex,Hopkinton,Asian,809.21073203196,0.0493972325663244,426
April-1-2021,Middlesex,Hopkinton,Black,101.513724378016,0.00619677526913542,73
April-1-2021,Middlesex,Hopkinton,Hispanic,289.13300134,0.0176497536975662,102
